epoch,val_loss,val_f,val_f_rm,test_loss,test_f,test_f_rm,train_loss
32,0.186645,0.947377981799,0.67580757611,0.189672,0.947237440538,0.647764449291,0.107136810528
33,0.182064,0.949886807209,0.697037701975,0.18373,0.950642812046,0.680423280423,0.106634223943
34,0.181498,0.950128524976,0.71606557377,0.183106,0.950439137195,0.691069574247,0.105994262915
35,0.178995,0.950658267824,0.713723776224,0.177349,0.952177463868,0.700536124585,0.105301269623
36,0.178557,0.950881236735,0.716346153846,0.179469,0.951414663886,0.692347200822,0.105001747462
37,0.186088,0.949086862371,0.688201603666,0.185436,0.94923000637,0.655826558266,0.104333303901
38,0.185047,0.949561549247,0.687671232877,0.187157,0.949464615931,0.654108654109,0.103780524484
39,0.198834,0.947127660179,0.670839128419,0.200365,0.947317195394,0.63841496973,0.103441251766
40,0.180467,0.950472764495,0.71790468012,0.178663,0.951743941749,0.698605830165,0.103000855371
41,0.179257,0.949800229659,0.702893748619,0.179564,0.949916413441,0.683894544505,0.10249067238
42,0.186691,0.949208091078,0.692952639927,0.188825,0.949679030411,0.676603673143,0.101828395251
43,0.18514,0.949504784266,0.70556911471,0.189522,0.948950779777,0.684902682799,0.101657394801
44,0.183641,0.949857557134,0.704514975414,0.186807,0.949558474192,0.671261930011,0.101198833037
45,0.182526,0.949528055678,0.708838439497,0.183218,0.95130645184,0.700977869274,0.100797195319
46,0.177184,0.950591803415,0.713848842289,0.179718,0.951008150747,0.69009748589,0.100586507728
47,0.18243,0.949398677958,0.708370044053,0.184651,0.951133129191,0.683636363636,0.0998643962894
48,0.186031,0.948821954019,0.700534759358,0.185779,0.95042334444,0.675938073996,0.0997285655203
49,0.182287,0.950353179933,0.719242902208,0.181289,0.951938511899,0.701996549174,0.0993693143462
50,0.184489,0.94983953702,0.714437593026,0.183403,0.950778010975,0.697224975223,0.0990150648554
51,0.181941,0.950064087743,0.716044050961,0.182508,0.951515989423,0.690094219506,0.0986818374053
52,0.190453,0.949031417001,0.691324200913,0.194079,0.948282173903,0.655507559395,0.098292751235
53,0.185431,0.950742226842,0.710288609826,0.187117,0.951049826974,0.688669438669,0.0981629054334
54,0.184309,0.95048842459,0.719324821467,0.185916,0.950777651636,0.699691991786,0.0978807014347
55,0.18267,0.951237995253,0.717926565875,0.181387,0.952664636904,0.701292120598,0.0974635224509
56,0.182878,0.950802816523,0.719008264463,0.184308,0.951063441251,0.692901234568,0.0974126356439
57,0.189812,0.949517771038,0.690627843494,0.18889,0.949984294672,0.664339419979,0.0969814244724
58,0.188691,0.94981073234,0.690925631112,0.191079,0.949606854875,0.655835364203,0.0966747606504
59,0.203652,0.948090057354,0.681797340669,0.205441,0.948219941425,0.649754500818,0.0966319111348
60,0.181826,0.950602180071,0.709903593339,0.18227,0.950619189516,0.685387415497,0.0963030810658
61,0.192763,0.949238745281,0.691940976163,0.194909,0.949232919619,0.670943597968,0.0958674600372
62,0.188951,0.949263772144,0.710160899273,0.193643,0.94870350887,0.687353324641,0.0958412306263
63,0.187348,0.949917326603,0.706690296854,0.190817,0.949714179384,0.67422245651,0.0956129388786
64,0.185545,0.950154047813,0.70803080308,0.186239,0.950951084997,0.694552026853,0.0954023084703
